,Train R2,Train MAE,Train MSE,Train RMSE,Test R2,Test MAE,Test MSE,Test RMSE,Topic Diversity,Topic Coherence
0,0.5578564022253103,0.7524349470406676,0.8842606625113587,0.9403513505660311,0.56443412323398,0.7492026233890399,0.8763912472796275,0.9361577042783056,0.321,0.06910063204857578
