,Train R2,Train MAE,Train MSE,Train RMSE,Test R2,Test MAE,Test MSE,Test RMSE,Topic Diversity,Topic Coherence
0,0.332560130018832,0.3622141754131785,0.16685976559473137,0.408484718924382,0.3397766199640756,0.35950661383392407,0.16505264952782175,0.4062667221516202,0.145,-0.043319603934024196
