,Train R2,Train MAE,Train MSE,Train RMSE,Test R2,Test MAE,Test MSE,Test RMSE,Topic Diversity,Topic Coherence
0,0.2545483399626367,1.0183933763693211,1.4886528795234257,1.2201036347472398,0.2581117265693089,1.0189002422825735,1.492733122409142,1.2217745792121975,0.967,-0.06481464558303375
